DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FI,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FI,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2013,3.7,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2014,3.0,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2015,8.7,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2016,8.3,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2017,4.5,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2018,7.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2021,5.4,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,FR,2022,6.7,du
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HR,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,HU,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2017,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IE,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2020,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IS,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2016,1.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2017,3.3,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2018,2.5,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2019,1.5,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2020,2.1,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2021,2.4,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,IT,2022,2.9,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LT,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LU,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LU,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LU,2015,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LU,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y_GE65,THS_PER,LU,2017,,u
